resp_id,task_id,alt_id,canon,sony,nikon,panasonic,pixels,zoom,video,swivel,wifi,price,chosen
50,13,1,0,1,0,0,1,0,1,0,1,1.79,0
50,13,2,0,0,0,1,0,0,0,0,1,1.29,0
50,13,3,1,0,0,0,1,0,1,0,1,2.79,0
50,13,4,0,0,1,0,0,0,0,1,0,0.79,1
50,13,5,0,0,0,0,0,0,0,0,0,0,0
50,14,1,0,0,1,0,1,1,0,1,0,2.29,0
50,14,2,0,1,0,0,1,0,1,0,1,1.29,0
50,14,3,0,0,0,1,1,0,0,1,0,0.79,0
50,14,4,0,0,1,0,1,0,1,0,1,1.79,0
50,14,5,0,0,0,0,0,0,0,0,0,0,1
50,15,1,0,0,0,1,1,1,1,1,1,2.79,0
50,15,2,0,0,1,0,1,1,1,0,1,2.29,0
50,15,3,0,1,0,0,1,1,1,1,1,1.29,1
50,15,4,0,0,0,1,0,0,1,1,0,0.79,0
50,15,5,0,0,0,0,0,0,0,0,0,0,0
50,16,1,0,0,1,0,0,1,1,0,0,0.79,0
50,16,2,0,1,0,0,0,0,1,1,1,2.29,0
50,16,3,1,0,0,0,0,1,1,0,1,1.29,0
50,16,4,0,0,0,1,1,0,0,0,1,2.79,0
50,16,5,0,0,0,0,0,0,0,0,0,0,1
51,1,1,0,0,0,1,0,1,1,1,1,0.79,1
51,1,2,0,0,1,0,1,1,1,1,1,2.79,0
51,1,3,1,0,0,0,0,1,1,0,0,1.29,0
51,1,4,0,1,0,0,1,0,1,0,0,1.79,0
51,1,5,0,0,0,0,0,0,0,0,0,0,0
51,2,1,0,0,0,1,0,1,0,1,0,1.29,0
51,2,2,0,1,0,0,1,0,0,1,1,2.29,0
51,2,3,0,0,1,0,1,1,0,0,0,2.79,0
51,2,4,1,0,0,0,1,0,1,1,1,1.79,1
51,2,5,0,0,0,0,0,0,0,0,0,0,0
51,3,1,0,1,0,0,0,1,1,1,1,0.79,1
51,3,2,0,0,1,0,0,0,0,1,1,2.79,0
51,3,3,0,0,0,1,1,0,1,0,0,2.29,0
51,3,4,1,0,0,0,0,0,1,0,0,1.79,0
51,3,5,0,0,0,0,0,0,0,0,0,0,0
51,4,1,0,1,0,0,1,1,0,0,1,2.79,0
51,4,2,0,0,1,0,0,1,0,1,0,1.29,1
51,4,3,0,0,0,1,0,1,0,1,0,1.79,0
51,4,4,1,0,0,0,0,0,0,0,1,2.29,0
51,4,5,0,0,0,0,0,0,0,0,0,0,0
51,5,1,0,0,1,0,0,1,0,0,0,2.29,0
51,5,2,0,0,0,1,0,0,1,1,0,1.29,0
51,5,3,0,1,0,0,1,0,1,1,0,0.79,1
51,5,4,0,1,0,0,0,1,1,0,0,1.79,0
51,5,5,0,0,0,0,0,0,0,0,0,0,0
51,6,1,0,0,0,1,0,0,1,1,1,2.29,0
51,6,2,0,1,0,0,0,0,1,0,1,1.29,1
51,6,3,0,0,1,0,1,1,0,0,1,2.79,0
51,6,4,0,0,1,0,1,1,0,0,0,1.79,0
51,6,5,0,0,0,0,0,0,0,0,0,0,0
51,7,1,0,0,1,0,1,0,1,1,0,0.79,1
51,7,2,0,1,0,0,1,0,1,1,0,2.79,0
51,7,3,1,0,0,0,0,0,0,0,1,2.29,0
51,7,4,0,0,0,1,0,0,0,1,1,1.79,0
51,7,5,0,0,0,0,0,0,0,0,0,0,0
51,8,1,0,1,0,0,0,0,0,0,0,2.79,0
51,8,2,0,1,0,0,1,0,0,0,1,1.29,1
51,8,3,0,0,0,1,1,0,0,0,1,0.79,0
51,8,4,0,0,1,0,0,1,1,1,0,1.79,0
51,8,5,0,0,0,0,0,0,0,0,0,0,0
51,9,1,0,0,1,0,0,0,1,1,0,1.29,0
51,9,2,1,0,0,0,0,0,0,1,1,0.79,1
51,9,3,0,0,0,1,0,0,0,0,1,2.79,0
51,9,4,0,0,0,1,1,1,1,0,0,2.29,0
51,9,5,0,0,0,0,0,0,0,0,0,0,0
51,10,1,0,0,1,0,1,1,1,1,1,1.29,1
51,10,2,1,0,0,0,1,0,0,1,0,2.29,0
51,10,3,0,0,0,1,1,1,0,0,0,2.79,0
51,10,4,0,1,0,0,1,0,1,0,0,0.79,0
51,10,5,0,0,0,0,0,0,0,0,0,0,0
51,11,1,0,0,0,1,1,1,1,1,0,1.79,0
51,11,2,1,0,0,0,1,1,0,0,1,2.29,0
51,11,3,0,1,0,0,0,1,0,0,1,2.79,0
51,11,4,0,0,1,0,1,1,1,0,1,0.79,1
51,11,5,0,0,0,0,0,0,0,0,0,0,0
51,12,1,1,0,0,0,1,1,1,0,1,2.29,0
51,12,2,0,1,0,0,1,1,0,0,1,0.79,0
51,12,3,0,0,1,0,1,0,1,1,1,1.29,1
51,12,4,0,0,0,1,0,1,1,1,1,1.79,0
51,12,5,0,0,0,0,0,0,0,0,0,0,0
51,13,1,0,0,1,0,1,1,0,1,0,2.79,0
51,13,2,0,1,0,0,1,1,0,1,1,1.79,0
51,13,3,1,0,0,0,1,1,1,0,1,1.29,1
51,13,4,0,0,0,1,0,0,1,0,0,2.29,0
51,13,5,0,0,0,0,0,0,0,0,0,0,0
51,14,1,0,0,1,0,0,1,0,0,0,0.79,0
51,14,2,0,0,0,1,0,0,0,1,0,2.79,0
51,14,3,1,0,0,0,1,0,0,1,1,1.29,1
51,14,4,0,1,0,0,0,1,1,0,0,2.29,0
51,14,5,0,0,0,0,0,0,0,0,0,0,0
51,15,1,1,0,0,0,0,1,0,1,0,0.79,1
51,15,2,0,0,1,0,1,0,0,0,0,1.29,0
51,15,3,0,0,0,1,0,1,0,1,1,2.29,0
51,15,4,1,0,0,0,0,1,1,1,1,1.79,0
51,15,5,0,0,0,0,0,0,0,0,0,0,0
51,16,1,0,0,1,0,0,0,0,0,1,1.79,0
51,16,2,0,0,0,1,1,0,1,1,1,0.79,1
51,16,3,1,0,0,0,1,0,1,0,0,2.79,0
51,16,4,0,1,0,0,0,1,1,1,0,1.29,0
51,16,5,0,0,0,0,0,0,0,0,0,0,0
52,1,1,0,0,1,0,0,1,0,1,0,0.79,0
52,1,2,1,0,0,0,1,1,0,1,1,2.29,1
52,1,3,0,0,0,1,0,0,0,0,1,1.29,0
52,1,4,0,1,0,0,0,1,0,1,0,2.79,0
52,1,5,0,0,0,0,0,0,0,0,0,0,0
52,2,1,0,0,0,1,1,0,0,1,0,2.79,0
52,2,2,1,0,0,0,1,0,1,0,1,0.79,0
52,2,3,0,1,0,0,1,0,1,0,1,1.79,0
52,2,4,0,0,1,0,1,0,1,1,1,1.29,1
52,2,5,0,0,0,0,0,0,0,0,0,0,0
52,3,1,0,0,1,0,0,0,0,0,1,2.29,0
52,3,2,1,0,0,0,1,1,0,1,1,0.79,0
52,3,3,0,1,0,0,1,0,0,1,1,1.79,0
52,3,4,0,1,0,0,1,1,1,0,1,1.29,1
52,3,5,0,0,0,0,0,0,0,0,0,0,0
52,4,1,0,0,1,0,1,1,0,1,1,1.79,1
52,4,2,0,1,0,0,0,0,1,0,0,2.79,0
52,4,3,0,0,0,1,0,1,0,1,0,2.29,0
52,4,4,0,0,0,1,0,0,1,1,1,1.29,0
52,4,5,0,0,0,0,0,0,0,0,0,0,0
52,5,1,1,0,0,0,0,1,0,0,1,1.79,0
52,5,2,1,0,0,0,0,0,1,1,0,0.79,0
52,5,3,0,1,0,0,1,1,0,0,0,1.29,0
52,5,4,0,0,0,1,1,1,0,1,0,2.29,1
52,5,5,0,0,0,0,0,0,0,0,0,0,0
52,6,1,0,0,0,1,0,1,1,0,1,2.79,0
52,6,2,0,0,1,0,1,0,1,0,1,1.79,0
52,6,3,1,0,0,0,0,1,1,0,0,1.29,0
52,6,4,0,1,0,0,1,1,1,1,1,2.29,1
52,6,5,0,0,0,0,0,0,0,0,0,0,0
52,7,1,0,0,0,1,1,0,0,1,1,0.79,0
52,7,2,0,0,1,0,0,0,1,1,0,1.79,0
52,7,3,1,0,0,0,1,0,1,1,0,2.79,0
52,7,4,0,1,0,0,1,1,0,1,0,2.29,1
52,7,5,0,0,0,0,0,0,0,0,0,0,0
52,8,1,0,0,0,1,1,0,1,1,1,1.79,1
52,8,2,0,1,0,0,0,1,0,0,0,2.29,0
52,8,3,0,0,1,0,0,0,1,0,0,1.29,0
52,8,4,0,0,1,0,0,1,0,1,1,2.79,0
52,8,5,0,0,0,0,0,0,0,0,0,0,0
52,9,1,0,1,0,0,0,0,1,1,1,0.79,0
52,9,2,1,0,0,0,0,1,0,0,1,2.79,0
52,9,3,0,0,1,0,0,1,0,1,1,1.29,1
52,9,4,0,0,0,1,0,1,0,0,1,1.79,0
52,9,5,0,0,0,0,0,0,0,0,0,0,0
52,10,1,1,0,0,0,0,1,0,1,0,1.79,0
52,10,2,0,0,1,0,0,0,1,0,1,0.79,0
52,10,3,0,0,0,1,1,1,0,0,1,2.29,1
52,10,4,0,1,0,0,0,0,0,1,0,1.29,0
52,10,5,0,0,0,0,0,0,0,0,0,0,0
52,11,1,0,0,1,0,1,0,1,0,0,2.79,0
52,11,2,1,0,0,0,1,1,1,0,1,2.29,1
52,11,3,0,0,0,1,1,1,0,0,1,0.79,0
52,11,4,0,0,0,1,1,0,1,1,0,1.79,0
52,11,5,0,0,0,0,0,0,0,0,0,0,0
52,12,1,1,0,0,0,0,1,0,1,0,0.79,0
52,12,2,0,0,0,1,1,1,0,1,0,1.29,0
52,12,3,0,0,1,0,1,0,1,0,0,2.79,0
52,12,4,0,1,0,0,1,1,1,0,0,1.79,1
52,12,5,0,0,0,0,0,0,0,0,0,0,0
52,13,1,0,0,0,1,0,1,1,1,1,0.79,0
52,13,2,1,0,0,0,1,1,1,0,1,2.79,1
52,13,3,0,0,1,0,0,1,1,1,1,1.79,0
52,13,4,0,1,0,0,0,0,1,0,0,2.29,0
52,13,5,0,0,0,0,0,0,0,0,0,0,0
52,14,1,0,0,1,0,0,0,1,0,0,1.29,0
52,14,2,0,1,0,0,0,1,0,0,0,0.79,0
52,14,3,0,0,0,1,1,1,0,1,0,2.29,1
52,14,4,1,0,0,0,0,0,1,0,0,2.79,0
52,14,5,0,0,0,0,0,0,0,0,0,0,0
52,15,1,1,0,0,0,1,0,0,0,1,1.29,0
52,15,2,0,0,0,1,1,0,1,0,1,2.29,0
52,15,3,0,0,1,0,1,0,1,1,0,0.79,1
52,15,4,0,1,0,0,0,0,1,0,0,2.79,0
52,15,5,0,0,0,0,0,0,0,0,0,0,0
52,16,1,0,1,0,0,1,1,0,0,0,1.29,1
52,16,2,0,0,1,0,0,0,1,0,1,2.79,0
52,16,3,0,0,0,1,1,0,0,1,0,1.79,0
52,16,4,1,0,0,0,0,0,0,1,0,2.29,0
52,16,5,0,0,0,0,0,0,0,0,0,0,0
53,1,1,0,0,0,1,0,1,1,1,1,1.29,0
53,1,2,0,0,1,0,0,0,1,1,0,1.79,0
53,1,3,0,0,1,0,1,0,0,0,1,2.79,0
53,1,4,1,0,0,0,1,0,0,0,1,0.79,1
53,1,5,0,0,0,0,0,0,0,0,0,0,0
53,2,1,1,0,0,0,0,0,1,0,1,1.29,1
53,2,2,0,0,1,0,0,0,0,0,0,2.29,0
53,2,3,0,1,0,0,0,0,1,1,0,2.79,0
53,2,4,0,0,0,1,0,0,0,0,0,1.79,0
53,2,5,0,0,0,0,0,0,0,0,0,0,0
53,3,1,0,1,0,0,1,0,1,1,0,2.79,0
53,3,2,0,0,1,0,0,1,0,1,0,1.29,0
53,3,3,1,0,0,0,1,1,0,0,0,2.29,0
53,3,4,0,0,0,1,0,1,1,1,0,0.79,1
53,3,5,0,0,0,0,0,0,0,0,0,0,0
53,4,1,0,1,0,0,1,1,0,0,0,0.79,0
53,4,2,0,0,0,1,1,1,0,1,1,1.29,1
53,4,3,0,0,1,0,1,0,0,0,0,2.79,0
53,4,4,1,0,0,0,1,0,1,1,0,1.79,0
53,4,5,0,0,0,0,0,0,0,0,0,0,0
53,5,1,0,1,0,0,0,1,0,1,0,0.79,0
53,5,2,0,0,0,1,1,1,1,0,0,2.29,0
53,5,3,0,0,1,0,0,0,1,0,0,2.79,0
53,5,4,0,1,0,0,1,0,0,0,1,1.79,1
53,5,5,0,0,0,0,0,0,0,0,0,0,0
53,6,1,0,1,0,0,0,0,0,0,0,0.79,1
53,6,2,1,0,0,0,0,0,0,0,0,1.79,0
53,6,3,0,0,0,1,1,1,1,0,0,1.29,0
53,6,4,0,0,1,0,1,1,1,1,1,2.79,0
53,6,5,0,0,0,0,0,0,0,0,0,0,0
53,7,1,1,0,0,0,1,0,0,0,0,1.29,0
53,7,2,0,1,0,0,1,0,0,1,1,2.29,0
53,7,3,0,0,0,1,1,1,1,0,0,2.79,0
53,7,4,0,0,1,0,1,1,1,0,0,0.79,1
53,7,5,0,0,0,0,0,0,0,0,0,0,0
53,8,1,0,0,1,0,0,1,1,0,0,1.29,0
53,8,2,0,1,0,0,1,0,1,1,0,2.29,0
53,8,3,0,1,0,0,1,1,1,1,0,0.79,1
53,8,4,0,0,0,1,0,1,1,0,1,1.79,0
53,8,5,0,0,0,0,0,0,0,0,0,0,0
53,9,1,0,0,0,1,1,1,0,0,1,2.79,0
53,9,2,0,0,1,0,1,1,1,1,0,2.29,0
53,9,3,0,1,0,0,0,1,0,0,1,1.79,1
53,9,4,0,1,0,0,1,1,1,1,0,0.79,0
53,9,5,0,0,0,0,0,0,0,0,0,0,0
53,10,1,1,0,0,0,1,1,0,0,1,2.29,0
53,10,2,0,0,0,1,0,0,0,0,1,1.79,0
53,10,3,1,0,0,0,0,1,1,1,1,1.29,1
53,10,4,0,0,1,0,1,1,1,1,1,2.79,0
53,10,5,0,0,0,0,0,0,0,0,0,0,0
53,11,1,1,0,0,0,0,0,1,1,1,1.79,1
53,11,2,0,0,0,1,1,1,0,1,1,2.29,0
53,11,3,0,0,1,0,0,0,1,1,1,2.29,0
53,11,4,1,0,0,0,1,1,1,1,0,2.79,0
53,11,5,0,0,0,0,0,0,0,0,0,0,0
53,12,1,0,0,1,0,0,0,0,0,1,1.79,0
53,12,2,0,0,0,1,1,0,0,0,1,2.79,0
53,12,3,1,0,0,0,0,0,0,0,1,2.29,0
53,12,4,0,1,0,0,0,1,0,0,1,1.29,1
53,12,5,0,0,0,0,0,0,0,0,0,0,0
53,13,1,0,0,1,0,0,1,1,1,1,2.29,0
53,13,2,0,0,0,1,0,0,1,0,1,1.29,1
53,13,3,1,0,0,0,0,1,1,1,1,1.79,0
53,13,4,0,1,0,0,0,0,0,1,0,0.79,0
53,13,5,0,0,0,0,0,0,0,0,0,0,0
53,14,1,0,0,0,1,0,1,1,1,0,2.29,0
53,14,2,0,1,0,0,1,0,0,1,1,1.29,1
53,14,3,0,0,1,0,1,0,0,1,0,0.79,0
53,14,4,1,0,0,0,0,1,0,1,1,2.79,0
53,14,5,0,0,0,0,0,0,0,0,0,0,0
53,15,1,1,0,0,0,0,0,1,1,0,1.79,0
53,15,2,0,1,0,0,0,1,1,1,0,2.79,0
53,15,3,0,0,0,1,1,0,0,1,1,0.79,1
53,15,4,0,1,0,0,0,1,0,1,0,1.29,0
53,15,5,0,0,0,0,0,0,0,0,0,0,0
53,16,1,1,0,0,0,1,0,1,0,1,2.29,0
53,16,2,0,0,1,0,1,1,0,0,1,1.29,0
53,16,3,0,1,0,0,0,1,0,0,1,1.79,0
53,16,4,0,0,0,1,1,0,0,0,1,0.79,1
53,16,5,0,0,0,0,0,0,0,0,0,0,0
54,1,1,0,0,1,0,0,1,0,0,1,2.79,0
54,1,2,0,1,0,0,1,1,1,1,0,1.79,0
54,1,3,1,0,0,0,0,1,1,0,1,0.79,1
54,1,4,0,0,0,1,0,1,0,1,0,2.29,0
54,1,5,0,0,0,0,0,0,0,0,0,0,0
54,2,1,1,0,0,0,0,0,1,1,1,1.29,0
54,2,2,0,0,1,0,1,1,1,1,0,2.79,0
54,2,3,0,0,0,1,1,0,0,1,0,1.79,0
54,2,4,0,1,0,0,1,1,0,0,0,2.29,0
54,2,5,0,0,0,0,0,0,0,0,0,0,1
54,3,1,0,0,0,1,0,1,0,0,1,0.79,1
54,3,2,1,0,0,0,1,1,0,0,0,2.79,0
54,3,3,0,1,0,0,1,1,1,1,0,1.29,0
54,3,4,0,0,1,0,1,1,1,1,1,1.79,0
54,3,5,0,0,0,0,0,0,0,0,0,0,0
54,4,1,0,0,1,0,0,0,0,0,0,2.79,0
54,4,2,0,1,0,0,0,0,0,0,0,2.29,0
54,4,3,1,0,0,0,0,0,0,1,0,0.79,1
54,4,4,0,0,0,1,0,1,0,0,0,1.79,0
54,4,5,0,0,0,0,0,0,0,0,0,0,0
54,5,1,1,0,0,0,0,0,1,0,0,0.79,1
54,5,2,0,0,0,1,1,0,0,1,0,1.29,0
54,5,3,0,1,0,0,0,1,1,0,1,2.29,0
54,5,4,0,0,1,0,1,1,1,1,0,1.79,0
54,5,5,0,0,0,0,0,0,0,0,0,0,0
54,6,1,0,1,0,0,0,1,0,0,0,1.79,0
54,6,2,0,1,0,0,0,0,1,1,0,2.29,0
54,6,3,1,0,0,0,0,0,0,1,0,2.79,0
54,6,4,0,0,0,1,1,1,1,0,0,1.29,1
54,6,5,0,0,0,0,0,0,0,0,0,0,0
54,7,1,0,1,0,0,0,1,1,1,1,2.79,0
54,7,2,1,0,0,0,1,0,0,1,0,2.29,0
54,7,3,0,0,1,0,1,1,0,1,1,0.79,1
54,7,4,0,0,0,1,1,0,1,1,0,1.29,0
54,7,5,0,0,0,0,0,0,0,0,0,0,0
54,8,1,0,1,0,0,1,0,1,1,1,2.79,0
54,8,2,0,0,0,1,0,1,1,0,1,1.79,0
54,8,3,1,0,0,0,0,1,0,0,0,2.29,0
54,8,4,1,0,0,0,0,0,1,1,1,0.79,1
54,8,5,0,0,0,0,0,0,0,0,0,0,0
54,9,1,0,0,0,1,1,1,0,1,1,2.29,0
54,9,2,1,0,0,0,1,1,1,0,0,2.79,0
54,9,3,0,0,1,0,0,1,1,0,1,1.29,1
54,9,4,0,1,0,0,1,1,0,1,1,1.79,0
54,9,5,0,0,0,0,0,0,0,0,0,0,0
54,10,1,0,0,1,0,0,0,0,1,1,1.29,0
54,10,2,1,0,0,0,0,0,1,0,0,2.79,0
54,10,3,0,1,0,0,0,0,1,1,1,0.79,1
54,10,4,0,0,1,0,0,1,1,0,1,1.79,0
54,10,5,0,0,0,0,0,0,0,0,0,0,0
54,11,1,0,0,0,1,1,0,0,0,0,1.29,0
54,11,2,0,0,0,1,0,1,0,0,1,2.29,0
54,11,3,0,0,1,0,1,0,0,0,1,1.79,0
54,11,4,1,0,0,0,0,1,0,1,0,2.79,0
54,11,5,0,0,0,0,0,0,0,0,0,0,1
54,12,1,0,0,0,1,1,0,0,0,0,1.79,0
54,12,2,0,1,0,0,1,0,0,0,1,0.79,1
54,12,3,1,0,0,0,1,1,0,1,1,1.29,0
54,12,4,0,0,1,0,1,0,0,1,1,2.29,0
54,12,5,0,0,0,0,0,0,0,0,0,0,0
54,13,1,0,1,0,0,1,0,1,0,1,1.79,0
54,13,2,0,0,0,1,0,0,0,0,1,1.29,0
54,13,3,1,0,0,0,1,0,1,0,1,2.79,0
54,13,4,0,0,1,0,0,0,0,1,0,0.79,1
54,13,5,0,0,0,0,0,0,0,0,0,0,0
54,14,1,0,0,1,0,1,1,0,1,0,2.29,0
54,14,2,0,1,0,0,1,0,1,0,1,1.29,0
54,14,3,0,0,0,1,1,0,0,1,0,0.79,1
54,14,4,0,0,1,0,1,0,1,0,1,1.79,0
54,14,5,0,0,0,0,0,0,0,0,0,0,0
54,15,1,0,0,0,1,1,1,1,1,1,2.79,0
54,15,2,0,0,1,0,1,1,1,0,1,2.29,0
54,15,3,0,1,0,0,1,1,1,1,1,1.29,0
54,15,4,0,0,0,1,0,0,1,1,0,0.79,1
54,15,5,0,0,0,0,0,0,0,0,0,0,0
54,16,1,0,0,1,0,0,1,1,0,0,0.79,1
54,16,2,0,1,0,0,0,0,1,1,1,2.29,0
54,16,3,1,0,0,0,0,1,1,0,1,1.29,0
54,16,4,0,0,0,1,1,0,0,0,1,2.79,0
54,16,5,0,0,0,0,0,0,0,0,0,0,0
55,1,1,1,0,0,0,1,1,1,1,1,2.79,1
55,1,2,0,1,0,0,1,1,0,1,0,1.79,0
55,1,3,1,0,0,0,0,0,1,0,0,0.79,0
55,1,4,0,0,0,1,0,0,1,0,0,2.29,0
55,1,5,0,0,0,0,0,0,0,0,0,0,0
55,2,1,0,1,0,0,1,0,0,0,0,0.79,0
55,2,2,0,0,0,1,1,0,1,0,1,1.79,0
55,2,3,0,0,1,0,0,0,1,1,1,1.29,0
55,2,4,1,0,0,0,0,1,1,0,0,2.29,1
55,2,5,0,0,0,0,0,0,0,0,0,0,0
55,3,1,0,0,0,1,0,1,0,0,1,2.79,0
55,3,2,1,0,0,0,1,1,1,1,0,1.79,1
55,3,3,0,0,1,0,1,1,0,1,1,1.29,0
55,3,4,0,0,0,1,1,0,1,1,0,0.79,0
55,3,5,0,0,0,0,0,0,0,0,0,0,0
55,4,1,0,1,0,0,1,0,1,0,1,0.79,1
55,4,2,0,1,0,0,0,1,0,0,0,1.29,0
55,4,3,0,0,1,0,1,0,0,0,0,1.79,0
55,4,4,1,0,0,0,0,1,0,0,1,2.29,0
55,4,5,0,0,0,0,0,0,0,0,0,0,0
55,5,1,1,0,0,0,0,0,1,1,1,2.79,1
55,5,2,0,1,0,0,1,0,1,1,1,1.79,0
55,5,3,0,0,0,1,0,0,0,0,0,1.29,0
55,5,4,1,0,0,0,0,0,1,1,0,0.79,0
55,5,5,0,0,0,0,0,0,0,0,0,0,0
55,6,1,1,0,0,0,1,0,1,0,0,1.29,1
55,6,2,0,0,0,1,0,1,1,0,1,0.79,0
55,6,3,0,1,0,0,1,1,0,1,1,2.29,0
55,6,4,0,1,0,0,0,0,0,0,0,2.79,0
55,6,5,0,0,0,0,0,0,0,0,0,0,0
55,7,1,0,1,0,0,0,1,1,0,0,2.79,0
55,7,2,0,0,0,1,1,0,0,1,1,2.29,0
55,7,3,0,0,1,0,0,1,0,1,1,0.79,0
55,7,4,0,0,0,1,0,1,1,0,1,1.79,1
55,7,5,0,0,0,0,0,0,0,0,0,0,0
55,8,1,0,0,0,1,0,1,0,0,0,2.29,0
55,8,2,0,1,0,0,1,0,0,0,0,0.79,0
55,8,3,1,0,0,0,0,1,1,1,1,1.29,1
55,8,4,0,0,1,0,0,1,0,1,0,2.79,0
55,8,5,0,0,0,0,0,0,0,0,0,0,0
55,9,1,0,0,0,1,0,0,0,0,1,1.29,0
55,9,2,1,0,0,0,1,0,0,1,0,1.79,0
55,9,3,0,0,1,0,0,0,0,0,0,2.79,0
55,9,4,0,0,1,0,1,1,0,1,1,2.29,1
55,9,5,0,0,0,0,0,0,0,0,0,0,0
55,10,1,0,1,0,0,0,1,1,1,1,2.79,0
55,10,2,0,0,0,1,0,0,0,1,0,2.29,0
55,10,3,0,0,1,0,1,0,1,1,1,1.29,0
55,10,4,1,0,0,0,0,1,1,1,1,1.79,1
55,10,5,0,0,0,0,0,0,0,0,0,0,0
55,11,1,0,0,0,1,0,1,0,1,1,1.29,0
55,11,2,0,1,0,0,0,1,1,0,0,0.79,0
55,11,3,0,0,1,0,1,0,1,0,1,2.79,1
55,11,4,0,0,1,0,1,1,0,1,0,2.29,0
55,11,5,0,0,0,0,0,0,0,0,0,0,0
55,12,1,1,0,0,0,1,0,1,1,1,2.79,1
55,12,2,0,1,0,0,1,1,0,0,1,2.79,0
55,12,3,0,0,0,1,1,0,0,0,0,2.29,0
55,12,4,0,0,1,0,0,1,1,0,1,1.79,0
55,12,5,0,0,0,0,0,0,0,0,0,0,0
55,13,1,1,0,0,0,1,0,0,1,0,1.29,0
55,13,2,0,0,0,1,1,1,0,1,0,0.79,0
55,13,3,0,0,1,0,1,0,0,1,0,1.79,0
55,13,4,0,1,0,0,1,1,0,0,0,2.79,0
55,13,5,0,0,0,0,0,0,0,0,0,0,1
55,14,1,0,1,0,0,0,0,1,1,1,1.79,0
55,14,2,0,0,0,1,1,1,0,0,0,0.79,0
55,14,3,0,0,1,0,1,0,0,1,0,2.29,0
55,14,4,1,0,0,0,0,1,1,1,1,1.29,1
55,14,5,0,0,0,0,0,0,0,0,0,0,0
55,15,1,0,0,0,1,0,1,1,0,1,2.29,0
55,15,2,0,0,1,0,1,1,1,0,0,0.79,0
55,15,3,0,1,0,0,1,1,1,1,1,1.29,1
55,15,4,1,0,0,0,0,0,1,0,1,2.79,0
55,15,5,0,0,0,0,0,0,0,0,0,0,0
55,16,1,0,0,1,0,1,1,1,0,1,2.29,1
55,16,2,0,1,0,0,0,1,0,1,0,0.79,0
55,16,3,0,0,0,1,0,0,1,1,0,1.79,0
55,16,4,0,0,1,0,1,0,0,1,0,1.29,0
55,16,5,0,0,0,0,0,0,0,0,0,0,0
56,1,1,1,0,0,0,1,1,1,0,1,0.79,0
56,1,2,0,0,0,1,1,0,0,1,1,1.79,0
56,1,3,0,1,0,0,1,1,0,0,0,2.29,0
56,1,4,0,0,1,0,1,0,1,1,1,1.29,1
56,1,5,0,0,0,0,0,0,0,0,0,0,0
56,2,1,0,0,1,0,0,1,0,1,1,2.79,0
56,2,2,0,0,1,0,1,0,1,0,0,2.29,0
56,2,3,0,1,0,0,0,1,0,1,0,1.79,0
56,2,4,0,0,0,1,0,1,1,0,0,1.29,0
56,2,5,0,0,0,0,0,0,0,0,0,0,1
56,3,1,0,0,1,0,1,0,1,0,1,1.79,1
56,3,2,0,0,1,0,0,1,0,1,0,2.29,0
56,3,3,0,0,0,1,0,0,1,1,0,2.79,0
56,3,4,1,0,0,0,1,0,0,0,0,1.29,0
56,3,5,0,0,0,0,0,0,0,0,0,0,0
56,4,1,0,0,1,0,0,0,0,0,1,0.79,0
56,4,2,1,0,0,0,0,0,1,1,1,2.29,0
56,4,3,0,1,0,0,1,1,1,0,1,1.29,0
56,4,4,0,1,0,0,1,0,1,0,1,2.79,0
56,4,5,0,0,0,0,0,0,0,0,0,0,1
56,5,1,0,0,1,0,1,1,1,1,1,0.79,0
56,5,2,1,0,0,0,0,0,0,1,0,1.79,0
56,5,3,0,0,0,1,0,1,0,1,0,1.29,0
56,5,4,0,1,0,0,0,1,0,1,1,2.29,0
56,5,5,0,0,0,0,0,0,0,0,0,0,1
56,6,1,0,1,0,0,1,1,0,1,0,2.79,0
56,6,2,0,0,0,1,1,1,1,1,1,0.79,0
56,6,3,0,0,0,1,1,0,0,0,1,1.79,0
56,6,4,1,0,0,0,0,1,0,0,0,1.79,0
56,6,5,0,0,0,0,0,0,0,0,0,0,1
56,7,1,0,0,1,0,1,0,0,0,0,0.79,0
56,7,2,1,0,0,0,0,1,1,1,0,1.79,0
56,7,3,0,0,0,1,1,0,0,0,0,2.29,0
56,7,4,0,1,0,0,0,0,1,1,0,2.79,0
56,7,5,0,0,0,0,0,0,0,0,0,0,1
56,8,1,0,0,0,1,0,1,0,1,0,2.79,0
56,8,2,0,0,1,0,1,0,1,0,1,0.79,0
56,8,3,1,0,0,0,1,0,0,0,1,1.79,0
56,8,4,0,1,0,0,1,0,1,1,1,1.29,0
56,8,5,0,0,0,0,0,0,0,0,0,0,1
56,9,1,0,0,1,0,0,0,1,0,0,1.29,0
56,9,2,0,0,0,1,0,0,1,1,0,2.79,0
56,9,3,0,0,0,1,1,1,0,0,0,1.79,0
56,9,4,0,1,0,0,0,0,0,0,0,2.29,0
56,9,5,0,0,0,0,0,0,0,0,0,0,1
56,10,1,1,0,0,0,1,1,1,1,1,1.29,0
56,10,2,0,0,0,1,1,0,1,1,1,0.79,0
56,10,3,0,0,0,1,0,1,1,0,0,2.79,0
56,10,4,0,1,0,0,1,1,1,0,0,1.79,0
56,10,5,0,0,0,0,0,0,0,0,0,0,1
56,11,1,0,0,0,1,1,1,1,0,0,0.79,0
